Sample Type,Sample ID,1UR3_01,2UR3_02,3UR3_03,4UR3_04,5UR3_05,6UR3_06,7UR3_07,8UR3_08,1UR3_09,9UR3_10,1UR3_11,2UR3_12,2UR3_13,3UR3_14,3UR3_15,4UR3_16,4UR3_17,5UR3_18,5UR3_19,6UR3_20
Bac Con,CB6,0.00029454735827972076,0.0003435858817658738,0.0008743873737703491,0.000498318296312815,0.00040090335312896545,0.0001616460396143375,0.0004883543370846137,0.0008867959001968892,0.0007302173649262852,0.0002602448938112624,0.0012203584282389685,0.0016085262082503058,0.0006994362367865465,0.00022015522101526252,0.00031381937066068456,0.00018513211685153806,0.0002525155858706758,0.0002805212948088264,0.0004120143828830413,0.0003742787592280846
Bac Con,CB7,0.0001835780781430385,0.00014188172177704423,0.00030971426142865563,0.00022991125349936304,6.890556132602259e-05,8.620576422518368e-05,0.0002078074922316585,0.0004213510665013668,0.0002851606633201888,7.989383869882731e-05,0.00040568208423146564,0.0005678837261733856,0.0002448470245529597,9.41457439972952e-05,8.562716135106714e-05,8.259792801022243e-05,9.809780266877538e-05,0.00010624365163092642,0.00016480236532835475,0.00012195280578101068
Bac Con,CB8,0.0006069975905668427,0.0006793688658816489,0.0017580613790388537,0.0012074050162039617,0.000482935216054348,0.00034618982896251577,0.001612957257031329,0.0018757728384195438,0.001641849957512869,0.00045776325082823327,0.0020190585717891956,0.0027156747146670737,0.0016549955723051358,0.0005363704183670223,0.0004942610687004571,0.0003701247214596885,0.00046634430063741177,0.0006060967723348486,0.0008947599498545553,0.0006738950940144282
Bac Con,CB9,0.002692348790574739,0.0026059307627501025,0.00800040245351517,0.006009039120216332,0.0025715056716400088,0.0014388613557519293,0.006274409763926424,0.008366839249679773,0.006208918469557435,0.002073692760278023,0.00818284989392525,0.013897682537089935,0.006587343756170619,0.002837078986976391,0.0020148630847945104,0.0017550500559356597,0.002111731824666874,0.002843956598046603,0.0037126801872739957,0.002549570755761927
HI,HI1,0.001269999750693945,0.0013314099179336934,0.0042424233735351485,0.002826403066130894,0.0011457134495265386,0.0005139728336402785,0.0021174630910838397,0.0031990839755076605,0.002127224062168452,0.000892514077120296,0.003501177226376561,0.006112416748344564,0.004660394633367004,0.0010814243179179295,0.0009499549308760527,0.0009267401442752712,0.000969961000722876,0.0013802390714253673,0.0027769162660758475,0.002158834581073528
HI,HI10,0.0019884488517468717,0.0018552138939671018,0.009718682448553728,0.005498651209377757,0.0017426018667127936,0.000982684933721382,0.005699246886934794,0.005624290358174237,0.005100653936745914,0.0016957509899242803,0.006801879596101045,0.009055896038771544,0.0077959721574592045,0.0018534722908846,0.0013186636709642582,0.0016281359242907897,0.0017322038661779656,0.002107347296330898,0.00390532583448995,0.003430918957413027
HI,HI11,0.002961297189479127,0.00319675305263844,0.010314752596978352,0.007135724161530081,0.0027353579042856432,0.001423611863190161,0.010933995436634881,0.007076463747270536,0.005979180932300732,0.001945856217504854,0.009646891615633944,0.012367625496307069,0.012523929986392995,0.002318368273577778,0.002080529897579081,0.0020199448379410803,0.001952369199700542,0.0039009842184888686,0.006175979572478408,0.005371179713530205
HI,HI12,0.0005158333882298311,0.0005632337949003756,0.0018885216478645806,0.001320191585881543,0.00039223263550291495,0.0002746969158534568,0.001601952428512063,0.0014730940873097032,0.0011291486001952663,0.00043446087581298047,0.001747677967572822,0.002822256171602329,0.002270722037495889,0.0003940250301809681,0.0003869507025460362,0.0004196181271631477,0.00036581850422837505,0.0005535704617249144,0.001128831281529506,0.0010855698435455654
HI,HI13,0.0019616786116183026,0.0021539730152401104,0.00623546483230987,0.003974370504150565,0.0015469239644431182,0.0009601162342952164,0.004600944746342172,0.004463121948131814,0.003437699847184192,0.001618704815826224,0.005697494656847341,0.00870881335675336,0.006477071475240297,0.0018821965071900632,0.0013431649235578587,0.0012271809601374192,0.0016292305601596888,0.002458340521941804,0.003917629444320997,0.0031769591906020546
HI,HI14,0.00168228603051284,0.00178741824718687,0.0062143608368423805,0.0039281056538307815,0.0014632878369454402,0.0009166551643907266,0.004183447680505355,0.004255438503816348,0.003271602936646274,0.0011888620588732732,0.004990638563643403,0.010558465471698213,0.006148210634995931,0.0014913631903174115,0.0011406557605863601,0.0011084719489469663,0.0013131812914717377,0.0018686476857736592,0.003354771011311853,0.0025614559927365967
HI,HI15,0.0018004006455976335,0.0021669995258454134,0.006620199005151492,0.004573302889266559,0.0019378272813186655,0.0009504145690008351,0.004871325028176172,0.005934802222288618,0.00430864792236637,0.0016075215586537975,0.006768897506741544,0.009486003207730562,0.007667378371029085,0.0017321570668693042,0.001173407316138781,0.0014552479746034938,0.0015590424061369432,0.0024367509867769077,0.004448967781855128,0.003472454205197973
HI,HI2,0.002923904668668352,0.0031548554928343144,0.009610357759709053,0.006175280306567621,0.0023665906268098926,0.0016676494645500976,0.005784433109653073,0.007440375094916075,0.004836032451191722,0.0018669915436969893,0.007870803765065121,0.009471458900602034,0.009766094106851558,0.0021440132174722006,0.0019170222227201995,0.002052739592873655,0.0021379698636357154,0.003318564132848185,0.005708249295690439,0.00457997452432385
HI,HI3,0.0019093784902655703,0.0020236396301751246,0.00684384575095943,0.004586996195345259,0.0015149308633757032,0.0009584989721759279,0.004806536423779991,0.005028145623979242,0.004066739056973369,0.001414122698221056,0.005842331401644265,0.0068463129995715655,0.006421265425354538,0.0015780253407210233,0.001199302327879229,0.0012724630972036793,0.0015253834747516789,0.0018905883081364275,0.0038287197917830904,0.002754490618641738
HI,HI4,0.00455439659234809,0.004649613891578545,0.01725902539704023,0.012614640226833975,0.003328674665981732,0.002029068652941773,0.010862965730785257,0.011666809142170921,0.00944750298850871,0.0030961810799080515,0.014214458492314265,0.01023306694129238,0.017282696364139902,0.0032697574705360254,0.0029921802259302867,0.002802895234830216,0.002948068966922426,0.005106644611872687,0.010732304799354246,0.008567428894433243
HI,HI5,0.00312363362846826,0.002992464349441888,0.013246082835989537,0.008835472466278119,0.0024656041366799123,0.001953198750956925,0.007794178962051337,0.00921890395397361,0.005794473515295926,0.0027055108443814276,0.010497065562877321,0.015473152817731628,0.011342818317321177,0.0024624985699576605,0.002302636327793826,0.0024584930945972987,0.002686378182186165,0.0031819378151438102,0.005990929772921938,0.005060223092516224
HI,HI6,0.0018704263715889455,0.002027768617897127,0.006301663602155073,0.004372086174608912,0.0018195964898484636,0.0010455599823514282,0.004305210088277659,0.005184200862265425,0.004357015315496935,0.0016872429987055168,0.0062757215994863474,0.006981194845377239,0.007420970975309453,0.0018537452067596528,0.0015194944077466307,0.0015214501906543,0.001802168476394396,0.002189344553624515,0.003748749296287657,0.003660601556776036
HI,HI7,0.000526341260727845,0.0005584595493282724,0.0020391466168801393,0.0014194358468634378,0.0003812742903459376,0.0002775724919525316,0.0020173195652486734,0.001249421061769099,0.0012638579346323643,0.00042452977266823206,0.001838137024701027,0.002525501279527193,0.00242773149473918,0.0003919333953286888,0.00031238151350541693,0.00042222973584504276,0.000432852408376429,0.0005569464234791747,0.0011367035354572072,0.0009450442578471108
HI,HI8,0.0008034392607788446,0.0010210606483548863,0.003006711474580985,0.0023214789782899717,0.0009667262764635973,0.0005601353313489004,0.001819507504108454,0.002494582860386983,0.0018573222267844673,0.0007294666831012239,0.0027388684686880673,0.0036385090853189514,0.003035749505948776,0.0007150117064321656,0.0005319983397682318,0.0005959695270160351,0.0007864705630633295,0.0009697469565091316,0.0016174979922896338,0.001526541856085362
HI,HI9,0.00037568090506263723,0.00047931758983274985,0.0016911828197700494,0.0011626330426757713,0.0003637043854277046,0.00019828342567271127,0.0009324578601374017,0.0011611748474283196,0.000966627659054509,0.0003316420181134688,0.0014183545635658614,0.001910319807494274,0.0014320194623060067,0.0003825350209957933,0.0002588160323363528,0.0002963943744662025,0.0003689550981933446,0.0004953495862671273,0.000768648873805545,0.0006975508498815064
KP,KP1,0.0008446311621150867,0.0008091646343897039,0.010958152283133843,0.003580830551088787,0.0006817265083377211,0.00041803090671643594,0.0027940229685508963,0.00277573583018207,0.0020194592516093613,0.001071887784858291,0.0045564459879654405,0.007990446825147117,0.004329741868100432,0.0008108036522225564,0.0011286720928211245,0.0016992657271877882,0.0008349943130016438,0.0009161986342744849,0.0016980756477732422,0.001925893748259033
KP,KP10,0.0007153655043426114,0.0007239623879021523,0.006087848853740496,0.002769723392899398,0.0006079256404233779,0.00042117653541107316,0.001859419770025918,0.002108545952203868,0.001677830473778554,0.0006398029493373912,0.003302418059768551,0.005327888501237712,0.003651448631220604,0.00073901817577742,0.0008477849409131519,0.0007164633749879117,0.0006395256654752202,0.0008160193473964633,0.0014869795745859856,0.0015174132561205996
KP,KP11,0.0028934971304173805,0.001959468500193382,0.015854175246857116,0.008789829781471652,0.002482668272530289,0.0012760954498094682,0.007100988991376448,0.006447077161207437,0.004977402794646492,0.0019915129595317184,0.009687892869135085,0.01610956904579201,0.010572720603958724,0.0025844485770606315,0.002339213852548637,0.002524004921084885,0.0023261549371145153,0.0028342197718734764,0.005172650030647006,0.004874887515264762
KP,KP12,0.0017416797153968575,0.0018678510436740362,0.013117737826923926,0.0056764438753692595,0.0013806404054126646,0.0009883876726193548,0.006218663693977267,0.005142139855851568,0.003885437359521385,0.0017330958031943882,0.009118570568478146,0.011158515698338662,0.009953186753337631,0.0015317711755518132,0.0019085078076849827,0.0023477243123103866,0.0016015973862170776,0.0022545353482161406,0.0037532614489289027,0.003688200655249766
KP,KP13,0.0021268345604217686,0.001727227105661988,0.026620111962872135,0.010961059285554242,0.0015127087214008336,0.0010380334630554332,0.007566542346030632,0.0067647066049545965,0.0052812919213294845,0.003240789851635498,0.013883385445982638,0.01915652994135112,0.014035171264954082,0.0022563565701349346,0.003900545204577187,0.005005522188553683,0.0022664106449313587,0.002179197887839395,0.0051156436935859625,0.007156501133108889
KP,KP14,0.0011763256756069907,0.0010750216580264287,0.010572712876822469,0.004893278710615249,0.001130180557399588,0.0005387584363909251,0.0034889329880017214,0.003007372176162151,0.002530242765753713,0.0011701267221206934,0.0057931612114220645,0.008109626131288083,0.007720325667880616,0.0010233872590203416,0.001661039911291113,0.0018244181645298964,0.001082902395119328,0.0013921996590219683,0.002644784393616498,0.0030484714291458513
KP,KP15,0.0019503833025877131,0.001990463175389581,0.015115229251238512,0.006689856219587202,0.0021385135180548008,0.0009668061338801319,0.004994045892238868,0.005987265133259152,0.005109233500188134,0.002114560232373026,0.009436830381737073,0.01574820661171619,0.01105870588448538,0.0018190557803483508,0.0021625552581247074,0.002056561524368474,0.0018781105591132482,0.00240370931592497,0.004435797865514567,0.0039419779302808655
KP,KP2,0.0016931245013418782,0.0015225213560450344,0.01588554036977674,0.006176795693550348,0.0017232754034201773,0.0011210247273439988,0.004016792470758901,0.0043887549789258405,0.0032683463101641336,0.00197331021720228,0.010006875070490452,0.013425864340556499,0.009302383027576019,0.0012923560492252334,0.003098693218351073,0.0018380731275977268,0.001489459311789224,0.0013323895705096426,0.002745949467475528,0.003702310019687353
KP,KP3,0.0015377993677934288,0.0011729974167667872,0.006983522570947108,0.0035841718705109118,0.0011062325802181012,0.0007141244970259904,0.0028455020522611604,0.0033654993144210904,0.0028269404106678778,0.0010021127977844224,0.0045093660904303645,0.005788420224471257,0.005686978597734937,0.0011211753465542405,0.0011028508716799804,0.001341272516039487,0.0011440739512914543,0.0014503592863302458,0.002743461873180362,0.0026114114493941652
KP,KP4,0.0013787174183405827,0.001370708160714754,0.010750266393433277,0.0038951921902325016,0.0010048640966386052,0.0006646835786084539,0.002877038286158843,0.0034214556985489044,0.002748243419700156,0.0010709450927682616,0.00460288988170886,0.010782674425621459,0.005394145120512027,0.0011592232768692357,0.0013486189115761585,0.0018280056551153235,0.0010337818598734247,0.0013332641528576556,0.0026881886221363145,0.00250653221769155
KP,KP5,0.0020119274021759975,0.0017970888964481614,0.014700824993107965,0.00615704235899214,0.001818956660362829,0.0011298654556155623,0.00460596797615022,0.005222499423040444,0.004115168769705276,0.0018184473177650345,0.008107287893877619,0.015434055740862401,0.010746025618842858,0.0015333539765028073,0.0024246439753938453,0.002393868424713824,0.0017412880582726676,0.002085636608977899,0.003481487443502741,0.0041593043389834515
KP,KP6,0.00047593483162861364,0.0005015711197705536,0.004152868260072819,0.0017722828261205407,0.00046376235422732867,0.0003579154587015837,0.0011846888724530694,0.0013828340937684731,0.000981507113824822,0.0005130292086213428,0.002427587533880906,0.004542882665264645,0.002217158506925775,0.0004710231113364487,0.0006632946332225574,0.0008047503073000294,0.00043400507068040186,0.0005310696848315919,0.0009183638753067144,0.001001157873693051
KP,KP7,0.0016583264122428598,0.0013843476071400348,0.011995893666476338,0.004956325701591427,0.0012759776126561643,0.0007902983701448845,0.005253999474806372,0.004176728184148731,0.004032463260306686,0.0015104486024409224,0.006300703334167863,0.011622355530831921,0.007080250484715608,0.0014043392927649714,0.0013826247039644749,0.0020805570533353225,0.00142293257686089,0.0015709816165431682,0.0030098678039608452,0.002543468468416253
KP,KP8,0.0005989852938329323,0.0004968792179952683,0.004555623468196192,0.0020291239059337034,0.0003984215702491074,0.00024237806520401007,0.0010769885465844846,0.0014401627705108596,0.0010897573387242082,0.0005350225542328311,0.0025252074129895625,0.004408557039199123,0.00266374204143106,0.0004504824860309752,0.0007991518766518603,0.0007266791738681946,0.0004414666987802377,0.0006520642273001917,0.001125988567269688,0.0011624124139717287
KP,KP9,0.0005574478261446577,0.0005965639828798684,0.005364843488822641,0.002254159296600781,0.0004953649140726146,0.0003435141833154665,0.0015175381777855423,0.0016207358543421052,0.0013742527435677868,0.0005112141316753224,0.0028489542667370672,0.0044676968014722585,0.0032157714900107534,0.0005328340393489036,0.0006701160534892431,0.0008498897744673554,0.0004852807043380287,0.0005725327679519503,0.001244303497840982,0.001291313566538165
PR8,PR81,0.005427973583051952,0.008206097420994382,0.018276871614785375,0.013950458332790678,0.004321781464711899,0.002372954020028211,0.015235439100692168,0.00945695695950567,0.00811484540004633,0.0031767214026005657,0.011909029849823696,0.016178870880963588,0.02965634079386112,0.0034570243909381434,0.003098938331068051,0.002768876710318066,0.0036906579072596814,0.00794322447132543,0.02151852731068841,0.01856676509110025
PR8,PR810,0.0004448948134784736,0.00038294743538046244,0.0015815981396432764,0.0010916538292498582,0.00037504917647725595,0.0002776938603206418,0.000866460027207938,0.0008966687083992644,0.0006933478577745442,0.0002945643085370158,0.0011984071743797494,0.0013139502034303966,0.0013187849920740077,0.00037912215674700174,0.0003046428530258201,0.0002253748998768547,0.00030903240427579073,0.0004175101104091836,0.0008382078143960997,0.0006426450318052811
PR8,PR811,0.0028893806270517647,0.0033931130482566883,0.007279264443241866,0.006341367782374115,0.0024911937132813563,0.0014445915119512466,0.007026897458767396,0.006100300789084166,0.004389882964310224,0.0017057225236602818,0.005574211856728837,0.007980723071981898,0.010161635899583514,0.0019285563971621518,0.00180640579057795,0.0018671320422513108,0.002178135381608132,0.003589970872140181,0.007226826642091975,0.005377253416036139
PR8,PR812,0.006127002705134626,0.008038245713642459,0.019039572991495907,0.014632942527607743,0.004757792891361848,0.003328780986280997,0.014475997248189385,0.013669218424211331,0.009579725086370934,0.003188776293550204,0.012967832978450795,0.016667810707454794,0.02853908597994022,0.004091764235349534,0.0037151405521747027,0.0040052545913929856,0.004676835724694009,0.00963021208697274,0.02411483271588308,0.01693213620000931
PR8,PR813,0.004219195488194859,0.005032093484052846,0.011963903406190825,0.008994389124095978,0.0036210317603463994,0.0022819365133717575,0.012190621350852646,0.008713997453246173,0.006057887557976238,0.0024383113526936784,0.009986704826135357,0.011969932147971164,0.018193410907270453,0.0029676611463942625,0.002369993424878884,0.0025531702365738066,0.003418852658378434,0.005808574365635868,0.01376593115811266,0.010838213730260615
PR8,PR814,0.0016804017609015301,0.0020725790009706916,0.0059594311644981055,0.0041753751203804385,0.0013274063941626766,0.0006471665283049551,0.00430309546559581,0.002937513013908415,0.0024004693580205586,0.0010284853441149412,0.0034964073865901865,0.006266156166856501,0.00758269705719294,0.0011412226177403462,0.001065155271619941,0.000924796125910069,0.0011283999594714396,0.0020808878014367867,0.0049921970784352265,0.004158022515266099
PR8,PR815,0.004671413318959558,0.006844047256991078,0.013046301998004443,0.0092416358807238,0.0036817072071583744,0.0025134746742364834,0.013890764883807636,0.010264268303408354,0.007288342537771902,0.003034874703765697,0.011339070031164165,0.013976144868844024,0.02161001337688006,0.003012660665467265,0.003072063976307594,0.002751281455875188,0.0032383665072082558,0.006736693487909212,0.014913992450985456,0.013016186478720167
PR8,PR816,0.0013271163750652717,0.002058850079940406,0.004027952390238202,0.0029062856823441462,0.00115520314302369,0.0005446006951924188,0.0027349563295033276,0.002473363568466587,0.001907969731939146,0.0007437529633180849,0.00306262511469985,0.005058400114199075,0.006574378987000066,0.0009169497023773896,0.0008488616924465681,0.000649396463437891,0.0008793587899569443,0.0018369303754102073,0.004831213210599566,0.004413026457357238
PR8,PR817,0.0014323135533461484,0.0016939930564965546,0.004159247495824161,0.0032909633880331478,0.0011389824762153724,0.0005785747734756975,0.003156810756308609,0.0029006496555136862,0.0020872821182300084,0.0007348037242900275,0.0033518056066583735,0.004781249394992733,0.005910132786101102,0.000905012863645902,0.0008683199221886738,0.0007330765076443655,0.0009035876163408415,0.0017768995147632723,0.004336187829892412,0.0034543890552519193
PR8,PR818,0.004486675280879667,0.0060870303412692795,0.012568092799272837,0.009336436253495105,0.003726539706589981,0.0020033996540553844,0.010321280077095936,0.008500750946184622,0.006939847163870263,0.001850964865331848,0.0100842173881926,0.011189410856461569,0.01932454535793952,0.002875967080872348,0.0024023768218066938,0.0024550268226635513,0.0029823787184433776,0.0054997979499760005,0.014415684288375273,0.010820702616604798
PR8,PR819,0.0010373198039074483,0.0014477887206114585,0.0030875464595353243,0.002145851983188135,0.0008871903191516973,0.0004700678948502403,0.0021075487574196707,0.002160002800719433,0.0015182563783177352,0.0006171762579554342,0.0023799724167598737,0.003488986065491146,0.004591224272568297,0.0007702572461638532,0.000680090285960425,0.0006367970379305174,0.0007263059647956597,0.001482319607742772,0.0033395036965482424,0.002735576502891157
PR8,PR82,0.004629693832848736,0.006104053754540322,0.013375602321763875,0.009194588517060743,0.0035213525261207964,0.002141008734155083,0.011706845103756264,0.010057583261645487,0.006404914509169442,0.00279037127634265,0.01036467926783143,0.017068743411467465,0.020299193462551025,0.0031149196871091494,0.0027279594330272485,0.002590670920583795,0.0030015561730908132,0.005859306571816011,0.015633880813369864,0.013469788669298833
PR8,PR820,0.011130100460429681,0.013309330395015279,0.024666448333072244,0.01947469853302457,0.007944160462915238,0.005194467726403811,0.030979788396990202,0.02046277036941003,0.014436121644036019,0.005669854084478106,0.023424455631362754,0.02403493458607745,0.04451250733441725,0.006804322867692403,0.005141917553489302,0.006034602952533845,0.006855588781402155,0.013427339607911523,0.02800606793351393,0.02183560233003241
PR8,PR83,0.0038713826368948208,0.005524120788187009,0.010701624389722417,0.009162884492786343,0.0030885005708690544,0.0018011241184630756,0.008027789059315728,0.008964161614250716,0.005695513909057628,0.0023556308650630273,0.008697879786869945,0.012792454444917997,0.019479469866478732,0.0025569895202506364,0.0021214851447662365,0.0021611922898759368,0.0025617640008603858,0.00578644658901765,0.0155088172218557,0.012856684158855458
PR8,PR84,0.007790031715263185,0.009709928587431147,0.021088318803705954,0.016088130099129176,0.006404834292225531,0.00411612467675212,0.02588105096582573,0.01677512924383316,0.01098675196424806,0.004454405830041449,0.018941790436022742,0.020832661989490884,0.038242934304684825,0.005773056623038447,0.004558167943092038,0.004842638573756942,0.005743406622291306,0.011783385784270569,0.025426391593043354,0.018145889078612715
PR8,PR85,0.003252259868247746,0.004771023169165215,0.010409520703355797,0.006819321190958446,0.0026273095015759695,0.0014483891996062209,0.006773738122262959,0.0065221486830334295,0.004653151000483155,0.001800594788095637,0.0073900472664552375,0.01233305432993247,0.01687833044927399,0.0020502081330577918,0.0021731610741042846,0.0017300510923259243,0.0024321243348817486,0.0052603959516584,0.012189993266828023,0.01096195489761233
PR8,PR86,0.012312128873980732,0.01617307771098145,0.02476483921549348,0.020960986551861845,0.0093850917183625,0.00765871640682412,0.03232896866717903,0.02522972615108244,0.014980095600297548,0.005586731783540519,0.0226150056332088,0.022258270302504712,0.04255033379284974,0.008073291461449389,0.00713377024563993,0.009184031173190561,0.00732303287524286,0.015142626709126398,0.03246387315755239,0.0195964588042005
PR8,PR87,0.005643435459963743,0.0077210673512084745,0.01437194026705233,0.010817208655143056,0.003905890909833999,0.0024339479158474136,0.014801432865773909,0.010906753106562025,0.007797421354839117,0.0025404719210807935,0.012530726649117198,0.015640913587868753,0.02159185252372683,0.0036504192045741387,0.002869209110864888,0.0029665363819552574,0.0036570511144428963,0.007177532669582467,0.015785309323742936,0.011425461502900731
PR8,PR88,0.005578346559260984,0.006255815147843697,0.006924415941260774,0.006889770564059307,0.0036845793624127117,0.003057885109453506,0.013027396610943815,0.009599413293429513,0.005636631759436458,0.002472424749251137,0.009000517201535222,0.008418090430554675,0.012485661180063385,0.0031909825853052107,0.0027896918973454882,0.003588601270808192,0.0033031168918783564,0.0049997212574609,0.010461817332090733,0.005614359324610886
PVM,PVM1,0.00040678735591788786,0.00046611448784065617,0.002098115534596199,0.0015226960932030165,0.0003480411008584709,0.00017608682942684144,0.0016835381555306919,0.0008977775995023555,0.0008035835924795003,0.00022942582509302923,0.0012185724313555925,0.001214633690675366,0.001922449035021369,0.0003261324971562864,0.0002349876429765525,0.00020911706531289315,0.0002893894876661067,0.0004709424491595775,0.0009233953880122104,0.0008369064992335285
PVM,PVM10,0.0038604386576302093,0.005124322754522438,0.008529896779267186,0.007276573384777234,0.0028505046087161103,0.0021976027688883036,0.015542960315951712,0.008638680695326167,0.0063158717998700814,0.001713569628740896,0.0111171080310821,0.009102648069568425,0.019916829197114412,0.00234341296426933,0.002376656463942134,0.0027475265017571156,0.002696511928836741,0.005588526591537429,0.011078747186408994,0.009069678488322096
PVM,PVM11,0.0009718081146334438,0.0012206317748907347,0.0027905302286915156,0.0021389156348209796,0.0006110821820425095,0.0005915527983983704,0.004628268813834584,0.002422592624378515,0.001839350663179337,0.0005877221903332559,0.00292845384447442,0.0024981168720484806,0.005023196060781057,0.00077230514445467,0.000675743046671035,0.0006012005208327875,0.0006860057611556817,0.0011486394806195235,0.0024252356445758484,0.0021742839763252467
PVM,PVM12,0.0016240749658761443,0.002235133321027984,0.004384026954826391,0.0034110373679412187,0.001265695473312559,0.0008787315915098942,0.005451239483457958,0.003395119319415595,0.0026162057122926987,0.0008334273028087569,0.004309252627178636,0.005469856337256296,0.008898184970991048,0.0010523195999806191,0.0009286831663348324,0.0009750122927831293,0.0011198481383051873,0.0022597489541777787,0.005031106195563669,0.0038817486212843204
